id;solicitacao;Sinalização - Vertical;Redutor de velocidade - Lombada;Sinalização - Horizontal;Semáforo;Passeio público;Melhorias viárias;Sinalização - Faixa de pedestres;Barreiras físicas;Redutor de velocidade - Radar;Vagas especiais;Pavimentação;Acessibilidade - Rampa;Redutor de velocidade - Travessia elevada;Alteração de sentido;Área escolar;Ciclovias e similares;Urbanização de vielas;Rebaixamento de guia
8853;"Solicito a Vossa atenção especial de estudos para implantação de redutor de velocidade próximo ao ""Mercadinho Oliveira & Oliveira"", localizado na Estrada Municipal Juca de Carvalho, 1076, bairro Vila São Geraldo, como forma de restringir excesso de velocidade.
Ressalto que tem ocorrido acidentes no local, e é necessário garantir a segurança dos moradores e transeuntes. Ademais, o ponto mencionado está localizado próximo a área de lazer, considerando o Campo de Futebol Vila São Geraldo, constantemente visitado pelas crianças da região.";0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
8843;"Solicitação de estudos técnicos visando melhorias viárias para intensificar a contenção de velocidade dos veículos que trafegam pela Avenida José Martins Ferreira, no Setville Altos de São José.
A solicitação se faz necessária, pois os moradores estão preocupados com a segurança no local já que por conta do intenso fluxo de veículos alguns motoristas acabam não respeitando a velocidade permitida, o que dificulta a travessia de pedestres, principalmente no horário escolar dos alunos que estudam na EMEFI Luiza Maria Cavalcanti Guratti.";0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
8864;"Desta forma, a fim de atender à necessidade dos munícipes, solicito os bons préstimos de V.Sa., dentro dos trâmites legais da lei, estudos técnicos para implantação de uma rampa de acesso para acessibilidade de mobilidade reduzida na Avenida Pedro Friggi, entre os bairros Jardim Motorama e Cidade Vista Verde.
A solicitação se faz necessária, tendo em vista a dificuldade que os munícipes vêm enfrentando devido à falta de acessibilidade no local, principalmente aos que possuem mobilidade reduzida.
Aproveito a oportunidade para renovar protestos de estima e consideração.";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
8859;"Solicita a essa secretaria, dentro dos trâmites legais, atenção ao pedido do senhor RAFAEL LOPES DE ALMEIDA, residente à rua Tutóia, número 51, no bairro Parque Industrial, CEP 12.235-583, telefone (12) 98708-9641.
O munícipe solicita com máxima atenção sinalização (pintura) na rotatória do bairro Capuava e na rotatória de saída do bairro São Judas Tadeu com a subida da Rodovia dos Tamoios, visando impedir possíveis acidentes.
Por esse motivo, elaborei este ofício, para o qual peço atendimento e, certo de poder contar com a costumeira atenção, desde já, agradeço.";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8870;Encaminha abaixo-assinado solicitando câmera de monitoramento para coibir excesso de velocidade na Rua Luiz Monteiro, 183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8871;"Instalação de sinalização de estacionamento rotativo nas ruas sem saída do condomínio
Ruas Diego Pinto da Cunha e Nacim Anis Mimesse";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8868;Solicita pintura de solo faixa segurança na escola Ana Cândida Barros Molina - Vila Industrial e toda extensão da R Saigiro Nakamura;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
8831;SOLICITA IMPLANTAÇÃO DE SEMÁFORO, INFORMA QUE ESTRADA DO GUAXINDIBA, 1200 - SÃO FRANCISCO XAVIER, INFORMA SER MUITO PERIGOSA E PRECISA DE UMA PLACA DE SINALIZAÇÃO MUITOS TURISTADE FORA NA CONHECEM A CIDADE ENTRAM COM TUDO NA ESTRADA SEM SABER SE ESTA ENTRANDO PARA DIREITA OU ESQUERDA MUITAS ATE MESMO CAUSANDO ACIDENTES PO MAS SINLIZACÃO, MUNICIPE INFORMA PASSAR NA ESTRA TODOS DIAS PEDE ESSA SOLICITAÇÃO COM URGENCIA.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8862;SOLICITA IMPLANTAÇÃO DE VAGAS DE ESTACIONAMENTO PARA DEFICIENTE FISICO, ALEGA QUE MUITAS CRIANÇAS AUTISTAS FAZEM TRATAMENTO NA CLINICA E PAIS TEM DIFICULDADE EM ESTACIONAR OS VEICULOS PROXIMO DA CLÍNICA KIDS MIND.;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
8872;SOLICITA A MODIFICAÇÃO E REFORMA DA VIELA DA RUA PEDRA DO CAPIM AZUL, PRÓXIMO AO NÚMERO 79, NO JARDIM ALTOS DE SANTANA. NO LOCAL TEM CALÇADA NO CENTRO E DESNIVELADA E GRAMADO ENCOSTADO NAS RESIDÊNCIAS OCASIONANDO ALAGAMENTO E INFILTRAÇÃO NOS IMÓVEIS. VIDEO ANEXO.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
8837;PRORROGAÇÃO DE PRAZO DE NOTIFICAÇÃO PRELIMINAR - POSTURAS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8845;Solicito a Vossa atenção especial e providências para implantação de radar e obstáculo na rua João Galdino, bairro Vila São Geraldo, como forma de restringir excesso de velocidade e inibir uso da via na contramão.;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
8860;"Solicita a essa secretaria, dentro dos trâmites legais, atenção ao pedido do senhor RAFAEL MESSIAS DE SOUZA, residente à rua Luiz Antônio de Castro, número 21, no bairro Cidade Morumbi, CEP 12.236-800, telefone (12) 99103-5684.
O munícipe solicita com máxima atenção a implantação de lombada na rua Luiz Antônio de Castro, na altura do número 21, bairro Cidade Morumbi, pois os carros descem em alta velocidade causando medo aos moradores e dificuldade de entrar e sair do condomínio onde o munícipe reside, pois após a inauguração da linha verde no local, o fluxo de veículos aumentou muito, aumentando a chance de ocorrerem acidentes. 
Por esse motivo, elaborei este ofício, para o qual peço atendimento e, certo de poder contar com a costumeira atenção, desde já, agradeço.";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
584;SOLICITA AVALIAÇAO QUANTO A LIBERAÇAO DE VAGA PARA O MESMO ESTACIONAR VEICULO PARTICULAR. RELATA QUE ADQUIRIU IMOVEL NO ENDEREÇO CITADO E O LOCAL E INVIAVEL PARA ESTACIONAMENTO  EM GARAGEM E PRECISA ESTACIONAR EM VIA, POREM SOMENTE POSSUI VAGAS DE ZONA AZUL. SOLICITA ORIENTAÇAO E POSSIVEL LIBERAÇAO PARA ESTACIONAMENTO.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
339;SOLICITA MANUTENÇAO NA VAGA DE CARGA E DESCARGA, INFORMA QUE E NECESSARIO AUMENTAR O LIMITE DO PONTO DE CARGA E DESCARGA NA AV.AUDEMO VENIZIANE DE FORMA QUE VENHA ABRANGER OS NUMEROS 199 AO 213, DESSA FORMA MELHORA O TRANSITO E O DESCARREGAMENTO DO CAMINHOES NO LOCAL.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8865;"Solicito a Vossa Senhoria atenção especial quanto a realização de estudos para implantação de redutor de velocidade na Rua Alto da Boa Vista, bairro Jardim Altos de Santana, como forma de restringir excesso de velocidade.
Ressalto que tem ocorrido acidentes no local, e é necessário garantir a segurança dos moradores e transeuntes.
Sem mais, no aguardo de breve resposta, coloco-me a inteira disposição.";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8873;"Solicita faixa de segurança em frente ao Hospital da Mulher/ Urbam na R Saigiro Nakamura
O local só tem uma faixa, em frente à padaria, e tem muita circulação de pessoas e altu fluxo de veículos";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10004;"LANÇAMENTO DE AIM (AUTO DE INFRAÇÃO E MULTA) - FISCALIZAÇÃO
ESPOLIO DE JOSE CARLOS PEREIRA DA SILVA / 074.251.638-53 / AV  PRES  TANCREDONEVES COMP. LADO ESQUERDO DO NÚMERO 5091 BOM RETIRO / AIM 2291247 / NAOPROCEDEU A CONSTRUCAO DO PASSEIO / II: 78.0016.0001.0000";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10003;"LANÇAMENTO DE AIM (AUTO DE INFRAÇÃO E MULTA) - FISCALIZAÇÃO
ESPOLIO DE JOSE CARLOS PEREIRA DA SILVA / 074.251.638-53 / AV  PRES  TANCREDONEVES COMP. LADO DIREITO DO POSTO DE GASOLINA BOM RETIRO / AIM 2291165 / NAOPROCEDEU A CONSTRUCAO DO PASSEIO / II: 78.0017.0001.0000";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10325;SOLICITA PLACA DE SINALIZAÇÃO, INFORMA QUE A PLACA DE ESTACIONAMENTO TRANSPORTE ESCOLAR NÃO ESTÁ MAIS NO LOCAL NA ESCOLA HENRIQUETA COSTA PORTO. A FAIXA TAMBÉM ESTÁ BEM APAGADA.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
10326;Solicita à Prefeitura Municipal estudo técnico para implantação de faixa para travessia de pedestres assim como sinalização prévia ou ainda dispositivo redutor de velocidade na rua Roma, próximo ao número 673, Jardim Augusta.;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
2441;SOLICITA TRAVESSIA ELEVADA EM FRENTE A ESCOLA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
8874;SOLICITA REVITALIZAÇÃO DA VIELA POIS A MESMA ESTÁ COM PROVOCANDO INFILTRAÇÃO NA PAREDE DEVIDO A GRAMA.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
8875;SOLICITA IMPLANTAÇÃO DE SEMÁFORO, INFORMA QUE ENTRE 12 E 13:30H E 17:00 E 18:30H, O TRÂNSITO NÃO FLUI. ESTE PROTOCOLO POSSUI IMAGENS;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8880;"Solicitamos a Vossa Senhoria, providenciar a implantação de placas de proibido estacionar, em frente ao n° 664, da Av. das Rosas, bairro Jardim Motorama.
Segundo a munícipe Sra. Ana Carolina Costa Honorato, comerciante no endereço supracitado, a implantação se faz necessária para alertar os condutores à não estacionarem em frente ao estacionamento da loja. A mesma relata, que por várias vezes seus clientes ficaram presos no estacionamento, devido estacionarem em frente a guia rebaixada.";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8866;"Desta forma, a fim de atender à necessidade dos munícipes, solicito os bons préstimos de V.Sa., dentro dos trâmites legais da lei, estudos técnicos para instalação de semáforo na Rua Saturno, na altura do n° 74, no Jardim da Granja.
A solicitação se faz necessária, tendo em vista o tráfego intenso de veículos, por ser uma área escolar, dificultando o trajeto de moradores e pais que ali frequentam, expondo munícipes em risco de acidentes.
Aproveito a oportunidade para renovar protestos de estima e consideração.";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4894;"Solicita à Prefeitura Municipal, estudos para implantar uma ciclovia segura, localizada na Avenida Tancredo Neves, Bairro Jardim Pararangaba.
Segundo Munícipe Sr. João Concio de Oliveira, residente na Rua dos Lavradores, 423 no Pq Novo Horizonte, a faixa de ciclovia é muito estreita e se localiza entre a via e o guard rail,s endo necessário estudo para implantação de ciclovia fora da via";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2855;PLACA DE DENOMINAÇAO DE VIADUTO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8879;"Solicitamos à Vossa Senhoria, realização de análise técnica para melhorias no trânsito de veículos no cruzamento entre as Ruas Andorra, Rosário e Mar Del Plata, no bairro Jardim América.
Tal solicitação se faz necessária, haja vista que no cruzamento das mencionadas ruas, principalmente em horários de pico, existe grande fluxo de veículos, o que tem ocasionado congestionamentos e transtornos aos motoristas.
Por fim, importante constar que mencionado assunto consta da Indicação n° 871/2023.";1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8838;Necessidade de colocar uma lombada que ajude na redução de velocidade dos motoristas que descem a rua luis antonio de castro, sentido bacabal em alta velocidade, o condomínio com seus 200 moradores sofrem constantemente com a dificuldade em sair com segurança de carro, risco alto de acidente devido as altas velocidades;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10006;SOLICITA IMPLANTAÇÃO DE SINALIZAÇÃO HORIZONTAL, INFORMA QUE É CONSTANTE A PARADA DE VEÍCULOS EM FRENTE AOS PORTÕES...TENDO QUE PARA SAIR FICAR FAZENDO MANOBRAS OBSOLETAS. RUA DOS ESTUDANTES DE UMA ESQUINA ATÉ O FIM COM CRUZAMENTO COM A RUA PRINCIPAL DA ESCOLA.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10007;SOLICITA A IMPLANTAÇÃO DE PLACA PROIBIDO SEGUIR EM FRENTE EM ENDEREÇO MENCIONADO, INFORMA DE QUE QUE ALGUNS MOTORISTAS ESTÃO PASSANDO DIRETO O SEMÁFORO DA RUA CESARINA DELLA DEA BETTI PARA A CASSIOPÉIA, QUE É PROIBIDO, MESMO COM A FAIXA DE INDICAÇÃO CURVADA PARA A DIREITA PARA AVENIDA PAPA JOÃO PAULO I.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8839;PRORROGAÇÃO DE PRAZO DE NOTIFICAÇÃO PRELIMINAR - POSTURAS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8881;"Solicito estudos de engenharia de trânsito para implantação de travessia elevada ou outro dispositivo redutor de velocidade, na Rua Tupã, próximo ao Centro Pastoral da Paróquia Santuário São Judas Tadeu - CEP 12215-660.
Segundo relato dos munícipes, no local existe uma faixa de pedestres que auxilia na travessia dos munícipes que saem da missa, bem como das crianças que realizam a catequese no centro pastoral. Citam também que diversos motoristas acabam por não respeitar a sinalização existente, e trafegam pela via em alta velocidade podendo a qualquer momento ocasionar atropelamento ou acidente ainda mais grave.";0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
8876;"Solicitamos  implantação de semáforo com indicação de conversão ""vire a direita ou à esquerda"", a fim de obter melhorias no trânsito de veículos na Avenida Gisele Martins, na altura do número 62, no bairro Cidade Morumbi.
Tal solicitação se faz necessária, haja vista que no local existe um estreitamento da avenida, tanto sentido bairro Cidade Morumbi, quanto sentido bairro Jardim Oriente, o que tem gerado acidentes e congestionamentos de veículos. 
Por fim, importante constar que mencionado assunto consta da Indicação n° 972/2023.";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8846;Requer-se o rebaixamento de guia, conforme croqui anexo, com a respectiva alteração da vaga de estacionamento para deficientes (via pública) para a vaga imediatamente a frente. Tal alteração gerará nova quatro vagas privativas, quando atualmente há apenas uma vaga normal e uma de deficiente na via pública.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3528;SOLICITA IMPLANTAÇAO DE BAIA  PARA ONIBUS  NA PRAÇA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
10008;SOLICITA IMPLANTAÇÃO DE SINALIZAÇÃO HORIZONTAL, INFORMA QUE EM FRENTE A GARAGEM ESTÃO ESTACIONANDO VEÍCULOS E POR VEZES TENTA SAIR COM O CARRO DA GARAGEM E NÃO CONSEGUE, FICA IMPEDIDO DE ENTRAR EM SAIR DE CASA. RELATA QUE TEM ACONTECIDO COM FREQUENCIA E AS PESSOAS NÃO RESPEITAM A PROIBIÇÃO DE PARADA. INFROMA QUE PROXIMO DO LOCAL OCORRE UM FEIRA E ISSO CAUSA MAIS TRANSTORNOS E MAIS PARADAS IRREGULARES. PEDE PROVIDENCIAS, COM SINALIZAÇÃO NA RUA, POR MEIO DE PINTURA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10525;SOLICITA IMPLANTAÇÃO DE SEMÁFORO, INFORMA QUE RESIDE NA ENTRADA DA POUSADA ONDE EXISTE UM CRUZAMENTO ENTRE SANTA CECILIA , POUSADA ONDE É NECESSARIO SEMAFARO, INFORMANDO QUE É DIFICIL ATRAVESSAR O LOCAL, RESALTA QUE É UM FLUXO GRANDE DE VEICULOS.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10526;"Solicita à Prefeitura Municipal estudos para implantação de travessia elevada entre a Rua Joaquim de Paula e a Avenida Benedito Bento, nas proximidades da EMEFI Prof.ª Homera da Silva Braga, Bairro Cidade Morumbi.
A solicitação se faz necessária, pois há tráfego intenso de veículos em alta velocidade próximo à escola Profª Homera da Silva Braga, a qual conta com o deslocamento de número elevado de alunos, principalmente nos horários de entrada e saída, sendo que há reclamações de inúmeros pais, alunos, professores e moradores da área de que a falta de uma travessia elevada favorece o risco de acidentes no local. 
Sendo assim, a implantação da travessia elevada contribuiria para a segurança de toda a comunidade em torno da escola.";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
5555;SOLICITA IMPLANTAÇÃO DE RADAR ELETRONICO, INFORMA QUE ESTA LOCALIZADO AO LADO DA UBS E OS CARROS PASSAM COM MUITA VELOCIDADE E NÃO RESPEITAM A PLACA DE 30KM/H INFORMA QUE ESSA NOITE MORREU UM PESSOA EM UM ACIDENTE NO LOCAL. PEDE URGÊNCIA POIS JÁ FAZEM 3 ANOS QUE VEM PEDINDO ESSA IMPLANTAÇÃO.;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
10527;"Solicita à Prefeitura Municipal estudos para transformação em rua sem saída, da Rua Ione Mitico Hayashi, na altura do nº 1040, Bairro Bosque dos Ipês.
A solicitação se faz necessária, pois se trata de rua que foi fechada em caráter temporário devido ao tráfego intenso de veículos, o que gerava reclamações dos moradores da área em razão do risco constante de acidentes, impactando negativamente na segurança e qualidade de vida dos residentes do local.
Assim, o fechamento definitivo da rua, transformando-a em Rua Sem Saída, contribuiria para a manutenção da segurança dos moradores da área.";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8847;SOLICITA ESTUDO DE PROJETO VIÁRIO, INFORMA QUE POSTE NO MEIO DA FAIXA DE ACELERAÇÃO PRECISA SER REPOSICIONADO E A FAIXA DE ACELERAÇÃO REFEITA. USEM AS ESTATÍSTICAS DE ACIDENTES NESSE LUGAR PARA REFORÇAR A SUGESTÃO. (ESTE PROTOCOLO POSSUI IMAGENS).;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8884;SOLICITA QUE SEJA FEITO UM ESTUDO QUANTO AO TEMPO DO SEMÁFORO NA VIA CITADA, INFORMA QUE SEMÁFORO DE VEÍCULOS DEMORA MUITO TEMPO A FECHAR, FORMANDO AGLOMERAÇÃO DE ESTUDANTES, ONDE A FILHA DA MESMA PERDE O ÔNIBUS QUE PASSA EM FRENTE A SABESP.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8887;SOLICITA VISTORIA EM RELAÇÃO A CALÇADA SEGURA ESTA EM DESACORDO E COM OBSTACULO DA SARJETA/ PASSEIO NOS ACESSOS PARA VEICULOS, EM DESACORDO COM ARTIGO 8 DA LEI N°006354 2003, POIS EXISTE UMA RAMPA DE CONCRETO PARA ACESSO DE VEICULO QUE ESTA OBSTRUINDO A SARJETA EM FRENTE AO IMÓVEL CITADO, SOLICITA VISTORIA COM URGÊNCIA.;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8888;SOLICITA VISTORIA EM RELAÇÃO A CALÇADA SEGURA ESTA EM DESACORDO E COM OBSTACULO DA SARJETA/ PASSEIO NOS ACESSOS PARA VEICULOS, EM DESACORDO COM ARTIGO 8 DA LEI N°006354 2003, POIS EXISTE UMA RAMPA DE CONCRETO PARA ACESSO DE VEICULO QUE ESTA OBSTRUINDO A SARJETA EM FRENTE AO IMÓVEL CITADO, SOLICITA VISTORIA COM URGÊNCIA.;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8889;SOLICITA MELHORIA NA VIA, INFORMA QUE EM AVENIDA CITADA ESTÁ SEM SINALIZAÇÃO DE LOMBADAS.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8891;SOLICITA MELHORIA NA SINALIZAÇÃO DA VIA COM PLACAS DE INDICAÇÃO DE VELOCIDADE.LOCAL COM RISCO CARROS PASSAM EM ALTA VELOCIDADE JA TEVE ACIDENTE FATAL PROXIMO PEDE PROVIDENCIAS.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8892;SOLICITA A IMPLANTAÇÃO DE PLACA PROIBIDO ESTACIONAR POIS OS MORADORES DO CONDOMÍNIO NA FRENTE ESTACIONAM EM FRENTE A EMPRESA DE GUINCHO E OS GUINCHOS NÃO CONSEGUEM SAIR. (NO LOCAL JÁ POSSUI GUIA REBAIXADA E PINTURA NA VIA).;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8893;SOLICITA MELHORIA NA VIA, INFORMA QUE A RUA TUPÃ, PROXIMO A UBS DO JARDIM PAULISTA NECESSITA DE UMA FAIXA DE PEDESTRES E SEMAFORO, POIS OS VEICULOS PASSAM EM ALTA VELOCIDADE. PEDE PROVIDENCIAS DA PREFEITURA URGENTE.;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
8882;"Solicito, dentro dos trâmites legais, estudos para implantação de radar de controle semafórico (controle de avanço de sinal vermelho) na Estrada Juca de Carvalho no cruzamento com a Rua Ana Ortega Traballi, Bairro Vila São Geraldo.
Segundo moradores os motoristas não respeitam o semáforo, colocando em risco os motoristas e pedestres.";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
8877;"Reavaliar faixa de pedestres em frente à Escola Leonor Pereira Nunes Galvão - Rua José Molina - Vila Industrial pois na entrada e saída dos alunos os veículos passam por cima e não respeitam.
Sugere a colocação de cones grandes ou agente de trânsito no local";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
8570;Solicita uma lombada na Avenida José Rezende, no bairro Jardim Sul nas proximidades do Mercadinho Cardozo, pois os motoristas que não respeitam os munícipes que por ali trafegam, andando em alta velocidade podendo causar um acidente a qualquer momento.;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8890;SOLICITA ESTUDO PARA IMPLANTAÇÃO DE MÃO ÚNICA NO ACESSO AO QUARTEIRÃO DA RUA CLEMENTINO RODRIGUÊS SIMÕES ALTURA DO Nº 1110 ATÉ 1310, DANDO CONTINUIDADE À RUA BENEDITO FRAGA DA SILVA, DO Nº 1345 ATÉ 1145, NO RESIDENCIAL GALO BRANCO. MORADORES SOLICITAM, TENDO EM VISTA CULTO RELIGIOSO AOS FINAIS DE SEMANA E MOVIMENTAÇÃO NA ENTRADA E SAÍDA DA CRECHE, POIS O TRANSITO FICA TOTALMENTE SEM CONDIÇÕES DE ACESSO.;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
8894;SOLICITA IMPLANTAÇÃO DE SINALIZAÇÃO HORIZONTAL, INFORMA QUE A VIA PRECISA DE UMA FAIXA DE PEDESTRES POIS O LOCAL É MUITO MOVIMENTADO E OS CARROS ANDAM EM ALTA VELOCIDADE, O LOCAL É UMA AVENIDA QUE TEM ACESSO A VÁRIOS LOCAIS COMO IGREJA, FACULDADE E ESCOLAS.;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
8878;"Solicitamos à Vossa Senhoria, realização de estudo técnico para implantação de lombofaixa na Rua Francisco Rosa Marques, em frente ao número 371, no bairro Terras do Sul.
Tal solicitação se faz necessária, haja vista a necessidade de pedestres, principalmente idosos e crianças de atravessarem a mencionada rua.";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9896;"Solicitamos a V.Sª, providenciar estudos para a implantação de calçadas na Estrada Municipal Antônio Frederico Ozanan, trecho que corresponde entre o cruzamento com a Estrada Municipal Nelson Tavares da Silva, no bairro Bom Retiro, ao n° 1320 da Estrada Frederico Ozanan, bairro Santa Hermínia.
Segundo as reivindicações dos munícipes, a implantação se faz necessária para dar mais segurança aos pedestres, pois utilizam a via para se deslocarem entre os bairros, necessitando caminhar pelas margens da estrada, correndo grande risco de acidentes. 
Foto e croqui anexo.";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8848;"Solicita instalação de placa de proibido estacionar na R dos Atuns x R Salmão
Os carros entram na R dos Atuns com velocidade e com desatenção podendo gerar acidentes";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10286;"Venho através deste solicitar a implantação de uma rampa de acessibilidade próximo ao ponto de ônibus localizado na Estrada Dom José Antônio Couto na altura do n° 690. frente ao Res. Colinas 2.
Próximo ao Bairro V. Monterrey e Jardim Helena.";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10328;SOLICITA A IMPLANTAÇÃO INFORMA QUE HÁ MUITOS ACIDENTES NO LOCAL, E OS VEÍCULOS PASSAM EM ALATA VELOCIDADE.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10329;SOLICITA IMPLANTAÇÃO DE BOTOEIRA PARA PEDESTRE ARA TRAVESSIA DE PEDESTRE NA FAIXA NO SEMFORO DA LINHA VERDE NO CRUZAMENTO DA RUA SUMATRA.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10331;SOLICITA MANUTENÇÃO NO SEMÁFORO NA AVENIDA, MUNÍCIPE INFORMA QUE O SEMÁFORO É ANTIGO ABRE PARA DUAS VIA PASSAR AO MESMO TEMPO, E INFORMA QUE JÁ PRESENCIOU VARIOS ACIDENTES NESTE LOCAL E INFORMA QUE AGORA MESMO TEVE ACIDENTE, DESEJA MODERNIZAR OS SEMÁFORO NO LOCAL, CRUZAMENTO AO LADO DA EMPRESA ELEB.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1685;SOLICITA QUE SEJA IMPLANTADO ALGO PARA IMPEDIR QUE CARROS E MOTOS ENTREM NA VIELA INDICADA. INFORMA QUE ESTAO USANDO ESTA VIELA PARA ESTACIONAR CARROS E ACABA OBSTRUINDO A PASSAGEM DOS PEDESTRES. PEDE QUE SEJA TOMADA PROVIDENCIAS.;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10023;HABITE-SE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10332;"Solicita à Prefeitura Municipal estudos técnicos visando mudança do local da faixa de pedestres situada na Rua dos Pedreiros, em frente ao n° 366, no bairro Parque Novo Horizonte.
A faixa de pedestres está situada em frente ao portão de veículos da Escola Estadual prof. Dorival Monteiro de Oliveira e da garagem do munícipe, além disso, a faixa de pedestres está longe do portão de saída dos alunos.";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
8883;SOLICITA QUE SEJA FEITO UM ESTUDO QUANTO AO TEMPO DO SEMÁFORO NA VIA CITADA, INFORMA QUE SEMÁFORO DE VEÍCULOS DEMORA MUITO TEMPO A FECHAR, FORMANDO AGLOMERAÇÃO DE ESTUDANTES, ONDE SUA FILHA PERDE O ÔNIBUS EM PONTO DE ÔNIBUS EM FRENTE A SABESP. SOLICITA DE QUE EM HORÁRIO DE SÁIDA ESCOLAR, O MESMO POSSA ABRIR MAIS VEZES.;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
